-0.0901,-0.0398,1.0369
-0.088,-0.0395,1.0366
-0.0868,-0.0389,1.0383
-0.0881,-0.0399,1.0377
-0.0881,-0.0404,1.0384
-0.0895,-0.0391,1.0378
-0.0886,-0.0404,1.0367
-0.0885,-0.0401,1.0364
-0.0876,-0.0408,1.0371
-0.0889,-0.043,1.038
-0.0887,-0.0418,1.0359
-0.0888,-0.0392,1.0372
-0.0874,-0.0401,1.0383
-0.0871,-0.0417,1.036
-0.0886,-0.04,1.0375
-0.0889,-0.0401,1.0382
-0.0892,-0.0396,1.0387
-0.0888,-0.04,1.0399
-0.089,-0.0413,1.0372
-0.0879,-0.0417,1.0392
-0.0875,-0.0406,1.0377
-0.0888,-0.041,1.0382
-0.0899,-0.0402,1.0373
-0.0863,-0.0401,1.0379
-0.087,-0.0389,1.0369
-0.0878,-0.0398,1.0382
-0.0874,-0.0408,1.0352
-0.0873,-0.0423,1.0371
-0.0863,-0.0383,1.0369
-0.0888,-0.0408,1.0372
-0.0884,-0.04,1.0364
-0.0888,-0.0395,1.0389
-0.0879,-0.039,1.036
-0.0883,-0.0409,1.0368
-0.0878,-0.0389,1.0382
-0.0878,-0.0395,1.0378
-0.0883,-0.0392,1.0361
-0.0867,-0.0403,1.0388
-0.0891,-0.0403,1.0356
-0.0882,-0.0408,1.036
-0.0877,-0.0409,1.0373
-0.0867,-0.0402,1.0379
-0.0872,-0.0399,1.0388
-0.0891,-0.0413,1.039
-0.0877,-0.0411,1.0394
-0.0883,-0.0412,1.038
-0.0863,-0.0402,1.0383
-0.0888,-0.0387,1.0377
-0.0881,-0.0398,1.0378
-0.0888,-0.039,1.0366
-0.0887,-0.0407,1.0358
-0.0889,-0.041,1.0351
-0.0891,-0.0395,1.0366
-0.0894,-0.0382,1.0356
-0.0897,-0.0391,1.0359
-0.0887,-0.0383,1.0351
-0.0878,-0.0409,1.0374
-0.0883,-0.0386,1.037
-0.0904,-0.0402,1.0366
-0.0906,-0.0397,1.0379
-0.0882,-0.0399,1.0372
-0.0891,-0.0396,1.0367
-0.0895,-0.0396,1.0377
-0.09,-0.0396,1.0362
-0.0861,-0.0389,1.0358
-0.0871,-0.0399,1.0366
-0.0863,-0.0393,1.0373
-0.0867,-0.0394,1.0385
-0.0883,-0.0396,1.0387
-0.0857,-0.0403,1.037
-0.0864,-0.0391,1.0384
-0.0862,-0.0399,1.0381
-0.0865,-0.0407,1.0373
-0.0876,-0.038,1.0379
-0.0868,-0.0395,1.0386
-0.088,-0.0391,1.0373
-0.088,-0.0398,1.0372
-0.0895,-0.0402,1.038
-0.0886,-0.0404,1.0371
-0.0897,-0.0402,1.0383
-0.0888,-0.0384,1.0361
-0.0889,-0.0408,1.0369
-0.0872,-0.04,1.0371
-0.0877,-0.0393,1.0371
-0.0901,-0.0404,1.0369
-0.0895,-0.0393,1.0368
-0.0885,-0.0397,1.0362
-0.0883,-0.0382,1.0365
-0.0891,-0.0395,1.0374
-0.0889,-0.04,1.0369
-0.0873,-0.0403,1.0375
-0.0886,-0.0384,1.038
-0.0883,-0.0404,1.0367
-0.0894,-0.0392,1.0368
-0.0898,-0.0399,1.0365
-0.0885,-0.0386,1.0368
-0.0875,-0.0405,1.0378
-0.088,-0.0385,1.0373
-0.0868,-0.0394,1.0359
-0.0892,-0.0393,1.0376
-0.0891,-0.04,1.0362
-0.0881,-0.0378,1.0367
-0.0881,-0.0407,1.0364
-0.0873,-0.0403,1.0379
-0.088,-0.0399,1.0367
-0.0883,-0.0398,1.0376
-0.0872,-0.0407,1.0368
-0.0882,-0.0409,1.0367
-0.0901,-0.0411,1.0388
-0.0878,-0.0396,1.0393
-0.0895,-0.0391,1.0379
-0.0874,-0.0412,1.04
-0.0875,-0.0385,1.0379
-0.0881,-0.0405,1.038
-0.0886,-0.0389,1.0371
-0.0879,-0.041,1.0374
-0.0889,-0.0396,1.0376
-0.0883,-0.0394,1.0385
-0.0877,-0.0403,1.0375
-0.0889,-0.0388,1.038
-0.0877,-0.0397,1.0385
-0.0888,-0.0383,1.0364
-0.0882,-0.0404,1.0377
-0.0888,-0.0369,1.0375
-0.0887,-0.0389,1.0375
-0.0889,-0.0379,1.0372
-0.0896,-0.0394,1.0365
-0.088,-0.0405,1.0374
-0.0883,-0.0396,1.0375
-0.0887,-0.0404,1.0361
-0.0899,-0.0391,1.037
-0.0879,-0.04,1.0374
-0.0897,-0.0381,1.0379
-0.0896,-0.0399,1.0377
-0.0886,-0.0385,1.0366
-0.0875,-0.039,1.036
-0.0881,-0.0411,1.0356
-0.0869,-0.0402,1.0378
-0.089,-0.0405,1.0375
-0.0885,-0.0385,1.0362
-0.0888,-0.0397,1.0364
-0.0886,-0.0409,1.037
-0.0875,-0.0415,1.0371
-0.0879,-0.0389,1.0365
-0.0875,-0.0395,1.0386
-0.0877,-0.0406,1.0386
-0.0885,-0.0405,1.0391
-0.0878,-0.0408,1.0395
-0.0886,-0.0404,1.0375
-0.0887,-0.0405,1.0379
-0.0876,-0.0405,1.0369
-0.0879,-0.0399,1.0374
-0.0884,-0.0392,1.0365
-0.0879,-0.0405,1.0377
-0.0882,-0.0405,1.0383
-0.087,-0.0395,1.0373
-0.0882,-0.0402,1.0368
-0.0887,-0.0414,1.0372
-0.0886,-0.0398,1.0375
-0.0885,-0.0411,1.0394
-0.0897,-0.0406,1.0385
-0.0887,-0.0402,1.0385
-0.0886,-0.0391,1.0386
-0.0883,-0.039,1.0382
-0.0885,-0.0386,1.0387
-0.0874,-0.039,1.0384
-0.0894,-0.0398,1.038
-0.089,-0.0388,1.0381
-0.0884,-0.0398,1.0382
-0.0883,-0.0382,1.0364
-0.0895,-0.0391,1.0387
-0.0883,-0.0388,1.0382
-0.0878,-0.0395,1.0376
-0.0885,-0.0409,1.0378
-0.0878,-0.0406,1.0377
-0.0872,-0.0398,1.0359
-0.0894,-0.0393,1.036
-0.0879,-0.0398,1.0371
-0.089,-0.0401,1.0363
-0.0879,-0.0398,1.0378
-0.0888,-0.039,1.038
-0.0868,-0.0433,1.0362
-0.0879,-0.0411,1.0359
-0.0888,-0.0395,1.0375
-0.0879,-0.0409,1.0377
-0.0886,-0.04,1.0379
-0.0882,-0.0409,1.0374
-0.0891,-0.0395,1.0379
-0.0882,-0.0418,1.0387
-0.0885,-0.0413,1.0396
-0.0877,-0.0379,1.0396
-0.0869,-0.0394,1.0375
-0.087,-0.0401,1.0382
-0.0885,-0.0401,1.0375
-0.0878,-0.0403,1.0383
-0.0875,-0.0412,1.0387
-0.0873,-0.04,1.0376
-0.089,-0.0399,1.037
-0.0879,-0.0403,1.0397
-0.0879,-0.0405,1.0373
-0.0895,-0.0404,1.0392
-0.0888,-0.0387,1.0379
-0.0876,-0.0403,1.0376
-0.088,-0.0409,1.0365
-0.0896,-0.0392,1.0378
-0.0886,-0.0405,1.0372
-0.0881,-0.0402,1.0365
-0.0859,-0.039,1.0365
-0.087,-0.0405,1.0392
-0.0891,-0.0393,1.0378
-0.0877,-0.0409,1.0384
-0.0878,-0.0409,1.0392
-0.0869,-0.0394,1.0396
-0.0892,-0.0411,1.0381
-0.0898,-0.0407,1.0379
-0.0883,-0.0408,1.0368
-0.0883,-0.0397,1.0389
-0.088,-0.0392,1.0391
-0.0887,-0.0395,1.0369
-0.0894,-0.041,1.0374
-0.0885,-0.0389,1.0379
-0.0882,-0.0397,1.0381
-0.0891,-0.0391,1.0381
-0.0877,-0.04,1.0371
-0.0891,-0.0404,1.0382
-0.0887,-0.0404,1.0368
-0.0889,-0.0384,1.0394
-0.0863,-0.039,1.0407
-0.088,-0.0397,1.0391
-0.0874,-0.0408,1.0383
-0.0872,-0.0388,1.0369
-0.0873,-0.0404,1.0374
-0.0875,-0.0396,1.0379
-0.0882,-0.0403,1.0387
-0.0868,-0.0394,1.0368
-0.0872,-0.0396,1.0357
-0.0871,-0.0393,1.0373
-0.0877,-0.0396,1.0377
-0.0877,-0.04,1.0371
-0.0894,-0.0395,1.0371
-0.0878,-0.0402,1.0388
-0.0892,-0.0403,1.0387
-0.0876,-0.0404,1.0384
-0.0892,-0.0403,1.0407
-0.0886,-0.0397,1.0393
-0.0892,-0.04,1.0382
-0.089,-0.0413,1.0386
-0.0887,-0.0397,1.0372
-0.0883,-0.0413,1.0367
-0.0875,-0.0418,1.0359
-0.088,-0.0408,1.0366
-0.0879,-0.0406,1.0369
-0.0886,-0.0398,1.0362
-0.0886,-0.0392,1.0372
-0.088,-0.0403,1.0361
-0.0883,-0.0393,1.0365
-0.0874,-0.0396,1.0372
-0.0882,-0.0405,1.038
-0.0896,-0.0375,1.0387
-0.09,-0.0407,1.0386
-0.0888,-0.0392,1.0384
-0.0887,-0.0393,1.0372
-0.0905,-0.0394,1.0382
-0.0892,-0.0401,1.0379
-0.089,-0.0394,1.0378
-0.0872,-0.0391,1.038
-0.0882,-0.0385,1.039
-0.0853,-0.0398,1.0359
-0.0875,-0.0382,1.0371
-0.0874,-0.0412,1.0373
-0.0899,-0.0404,1.0375
-0.0884,-0.0403,1.0388
-0.0887,-0.0393,1.0384
-0.0878,-0.0396,1.0378
-0.0892,-0.0397,1.0399
-0.0887,-0.04,1.0381
-0.0883,-0.04,1.038
-0.0894,-0.0388,1.0383
-0.0889,-0.0407,1.0383
-0.0883,-0.0393,1.0375
-0.0904,-0.0388,1.0383
-0.0885,-0.0398,1.0385
-0.0902,-0.0403,1.0388
-0.0882,-0.0384,1.0383
-0.0874,-0.0392,1.0403
-0.0887,-0.0401,1.0382
-0.0885,-0.0401,1.0389
-0.089,-0.0397,1.0381
-0.0889,-0.0398,1.0392
-0.0885,-0.0398,1.0387
-0.0875,-0.0386,1.0381
-0.0905,-0.0405,1.037
-0.089,-0.0391,1.0388
-0.0884,-0.0387,1.0396
-0.0881,-0.0405,1.0399
-0.0876,-0.0396,1.0397
-0.0881,-0.04,1.0396
-0.0892,-0.0391,1.0398
-0.0888,-0.0394,1.0382
-0.089,-0.0382,1.0383
-0.0897,-0.0392,1.0374
-0.0891,-0.0404,1.0388
-0.0888,-0.0402,1.0384
-0.0906,-0.0408,1.0365
-0.0883,-0.0403,1.0364
-0.0898,-0.0408,1.038
-0.0885,-0.04,1.0365
-0.0881,-0.0417,1.0385
-0.0898,-0.0406,1.0369
-0.0886,-0.0392,1.0364
-0.0892,-0.0392,1.0387
-0.0884,-0.0387,1.0375
-0.089,-0.0391,1.0382
-0.0892,-0.0401,1.0358
-0.0883,-0.0383,1.0374
-0.0887,-0.0382,1.0372
-0.0881,-0.0398,1.0362
-0.0887,-0.039,1.0376
-0.0899,-0.0385,1.0361
-0.0886,-0.0391,1.037
-0.0878,-0.0397,1.037
-0.0892,-0.0395,1.0369
-0.0903,-0.04,1.0365
-0.089,-0.0387,1.0353
-0.0876,-0.0402,1.0372
-0.0882,-0.0402,1.0367
-0.0891,-0.0397,1.0369
-0.0875,-0.0388,1.0385
-0.0894,-0.0405,1.0384
-0.0881,-0.0392,1.0375
-0.0885,-0.0396,1.0388
-0.0888,-0.0403,1.0393
-0.0889,-0.039,1.039
-0.0873,-0.0402,1.0386
-0.0897,-0.0387,1.0352
-0.0901,-0.0381,1.0374
-0.0889,-0.0387,1.0361
-0.0894,-0.0384,1.0372
-0.0883,-0.0405,1.0363
-0.0893,-0.0399,1.0376
-0.089,-0.0402,1.0386
-0.0893,-0.0402,1.0365
-0.09,-0.0404,1.0364
-0.0891,-0.0401,1.0359
-0.089,-0.0377,1.0375
-0.0903,-0.0391,1.0377
-0.0897,-0.0389,1.0385
-0.0882,-0.038,1.039
-0.0883,-0.0392,1.0388
-0.0887,-0.0394,1.0376
-0.0886,-0.0395,1.038
-0.0896,-0.0404,1.0375
-0.0894,-0.0398,1.0375
-0.0892,-0.04,1.0373
-0.0894,-0.0405,1.0355
-0.089,-0.0399,1.0351
-0.0868,-0.0392,1.0367
-0.0883,-0.0405,1.0356
-0.0875,-0.0391,1.0385
-0.0872,-0.0404,1.0385
-0.0867,-0.0404,1.0389
-0.0876,-0.0395,1.0375
-0.0891,-0.042,1.0391
-0.0873,-0.0413,1.0373
-0.0889,-0.0414,1.037
-0.0886,-0.0411,1.0371
-0.087,-0.0398,1.0372
-0.0887,-0.0405,1.0376
-0.0899,-0.0409,1.0386
-0.0883,-0.0396,1.0373
-0.0886,-0.0385,1.037
-0.0865,-0.0393,1.0391
-0.0885,-0.038,1.0382
-0.088,-0.0396,1.0372
-0.0881,-0.0408,1.0379
-0.089,-0.0407,1.0394
-0.088,-0.0397,1.0377
-0.0856,-0.0395,1.0392
-0.0889,-0.0406,1.0376
-0.088,-0.041,1.0379
-0.0889,-0.0391,1.0378
-0.0864,-0.0403,1.0365
-0.0891,-0.0393,1.0362
-0.0883,-0.0412,1.0373
-0.0893,-0.0401,1.0364
-0.0894,-0.0399,1.0383
-0.0904,-0.0398,1.0372
-0.0885,-0.0411,1.0378
-0.0897,-0.0393,1.0372
-0.088,-0.0393,1.0383
-0.0878,-0.0404,1.0392
-0.0888,-0.0381,1.0372
-0.0873,-0.0393,1.038
-0.0876,-0.0389,1.0412
-0.0872,-0.0396,1.0389
-0.0875,-0.0398,1.0394
-0.0877,-0.0404,1.0383
-0.0876,-0.0417,1.0386
-0.0894,-0.0403,1.038
-0.0857,-0.04,1.0388
-0.0872,-0.039,1.0394
-0.0877,-0.0401,1.0383
-0.0864,-0.0403,1.0377
-0.0877,-0.039,1.0384
-0.0881,-0.039,1.0376
-0.0893,-0.0405,1.0376
-0.0877,-0.0393,1.0384
-0.0874,-0.0404,1.0381
-0.0884,-0.039,1.0391
-0.0892,-0.0396,1.037
-0.0896,-0.041,1.0384
-0.0882,-0.0411,1.0374
-0.0883,-0.0411,1.0359
-0.0877,-0.0394,1.0381
-0.0878,-0.0384,1.038
-0.0877,-0.0395,1.0383
-0.0876,-0.0398,1.0386
-0.0892,-0.039,1.0374
-0.0894,-0.0385,1.0393
-0.0878,-0.0385,1.0373
-0.0878,-0.0393,1.0383
-0.0901,-0.0393,1.0368
-0.0896,-0.0397,1.0367
-0.0892,-0.0395,1.0391
-0.088,-0.0404,1.0389
-0.0877,-0.0405,1.0377
-0.0883,-0.0402,1.0369
-0.0882,-0.0399,1.038
-0.0872,-0.0402,1.0368
-0.0883,-0.0408,1.0369
-0.0874,-0.0401,1.0363
-0.088,-0.0406,1.0373
-0.0895,-0.0392,1.0374
-0.0877,-0.0419,1.0386
-0.0863,-0.0393,1.0394
-0.0885,-0.0396,1.0383
-0.0881,-0.0403,1.0392
-0.0871,-0.0384,1.0385
-0.0882,-0.041,1.0376
-0.0878,-0.0404,1.0375
-0.0898,-0.0411,1.038
-0.088,-0.0422,1.0381
-0.0875,-0.0387,1.038
-0.0877,-0.0408,1.0365
-0.0876,-0.0408,1.0373
-0.0884,-0.0403,1.0358
-0.0892,-0.0405,1.0368
-0.0883,-0.0418,1.0372
-0.0883,-0.0405,1.038
-0.089,-0.0399,1.0354
-0.0892,-0.0397,1.0372
-0.0888,-0.041,1.0345
-0.0893,-0.0397,1.0368
-0.0891,-0.0414,1.0365
-0.0892,-0.0411,1.0368
-0.0878,-0.0394,1.0363
-0.0891,-0.0393,1.0353
-0.0887,-0.0412,1.0355
-0.0903,-0.0405,1.0367
-0.087,-0.0407,1.0355
-0.0894,-0.0404,1.0368
-0.0898,-0.0404,1.0358
-0.0873,-0.0396,1.037
-0.0894,-0.0405,1.0384
-0.09,-0.0394,1.0381
-0.09,-0.0398,1.0366
-0.0868,-0.0395,1.0373
-0.0877,-0.0401,1.0359
-0.0877,-0.0411,1.0376
-0.0887,-0.0415,1.0385
-0.0888,-0.0399,1.0359
-0.0884,-0.038,1.0382
-0.086,-0.0401,1.0379
-0.0888,-0.0402,1.0374
-0.0873,-0.0389,1.0376
-0.0884,-0.0404,1.0376
-0.0866,-0.0399,1.038
-0.0886,-0.0411,1.0363
-0.0887,-0.0394,1.0347
-0.0889,-0.0394,1.038
-0.0891,-0.04,1.0362
-0.0897,-0.0398,1.0372
-0.0888,-0.0401,1.0384
-0.0893,-0.0404,1.0378
-0.0883,-0.0392,1.0372
-0.0877,-0.0399,1.0376
-0.0873,-0.0381,1.0379
-0.0884,-0.0392,1.0378
-0.0877,-0.0404,1.0386
-0.0875,-0.0388,1.0386
-0.087,-0.0392,1.0384
-0.0898,-0.0417,1.0375
-0.0884,-0.0379,1.0372
-0.0862,-0.0378,1.0391
-0.0877,-0.0392,1.0359
-0.0891,-0.0397,1.0376
-0.0885,-0.0387,1.0381
-0.0884,-0.0386,1.0386
-0.0878,-0.0401,1.037
-0.0886,-0.0391,1.0359
-0.0872,-0.0397,1.0381
-0.0893,-0.0405,1.0384
-0.0886,-0.0405,1.0388
-0.0877,-0.0392,1.0394
-0.0892,-0.0414,1.0372
-0.0879,-0.041,1.0385
-0.088,-0.0411,1.0391
-0.088,-0.0397,1.0377
-0.0878,-0.0394,1.0365
-0.0877,-0.0402,1.0372
-0.0875,-0.04,1.0383
-0.0863,-0.0394,1.0361
-0.088,-0.0415,1.0366
-0.0873,-0.0387,1.0362
-0.088,-0.0392,1.0374
-0.0876,-0.0402,1.0361
-0.0878,-0.0403,1.037
-0.0883,-0.039,1.0355
-0.0897,-0.0406,1.0371
-0.0871,-0.0393,1.0346
-0.0873,-0.0398,1.0375
-0.0869,-0.0396,1.037
-0.0885,-0.0407,1.0396
-0.0877,-0.0414,1.0377
-0.0873,-0.0417,1.0383
-0.0872,-0.0406,1.0376
-0.0879,-0.0393,1.0389
-0.0875,-0.0404,1.0402
-0.0876,-0.0409,1.038
-0.0876,-0.0409,1.0374
-0.0882,-0.0415,1.0366
-0.0875,-0.0403,1.0363
-0.0878,-0.0404,1.0374
-0.0893,-0.041,1.0368
-0.0889,-0.0383,1.0378
-0.0887,-0.0375,1.0359
-0.0885,-0.0391,1.036
-0.0884,-0.0391,1.0364
-0.0889,-0.041,1.037
-0.0891,-0.0391,1.0372
-0.0891,-0.0405,1.037
-0.0879,-0.0404,1.0366
-0.0888,-0.0399,1.0382
-0.0889,-0.0404,1.0379
-0.0881,-0.0403,1.0372
-0.0879,-0.0394,1.0378
-0.0877,-0.0404,1.0379
-0.0882,-0.0404,1.0355
-0.0879,-0.0407,1.0371
-0.089,-0.0391,1.0376
-0.0866,-0.0393,1.0367
-0.088,-0.0409,1.0387
-0.0887,-0.0401,1.0384
-0.0881,-0.0409,1.0387
-0.0886,-0.0411,1.0376
-0.0883,-0.0402,1.0378
-0.0872,-0.0391,1.0375
-0.0883,-0.0396,1.0382
-0.0884,-0.0398,1.0375
-0.0884,-0.0389,1.0376
-0.0885,-0.0399,1.0382
-0.0879,-0.0395,1.037
-0.0879,-0.0407,1.0378
-0.0893,-0.0386,1.0384
-0.0885,-0.0393,1.0382
-0.0889,-0.0387,1.0379
-0.0873,-0.041,1.0361
-0.0885,-0.0377,1.0384
-0.0886,-0.0402,1.0368
-0.0884,-0.041,1.0375
-0.0887,-0.0393,1.0367
-0.0891,-0.0394,1.0385
-0.0882,-0.0403,1.0383
-0.0905,-0.0411,1.0385
-0.0882,-0.0389,1.0381
-0.09,-0.0399,1.038
-0.0873,-0.0396,1.0388
-0.0879,-0.0384,1.0382
-0.0883,-0.0393,1.038
-0.0877,-0.0398,1.0381
-0.0887,-0.0386,1.0384
-0.0888,-0.0403,1.0388
-0.0883,-0.0396,1.0376
-0.0878,-0.0388,1.0367
-0.0856,-0.0399,1.0374
-0.0885,-0.04,1.0386
-0.0874,-0.0388,1.0377
-0.0872,-0.0402,1.0377
-0.0864,-0.0401,1.0358
-0.0883,-0.0404,1.0376
-0.0888,-0.041,1.039
-0.0894,-0.0405,1.0373
-0.088,-0.0398,1.0371
-0.0888,-0.0407,1.039
-0.0889,-0.0391,1.0367
-0.0882,-0.0404,1.0379
-0.0893,-0.04,1.0383
-0.0888,-0.04,1.0378
-0.0885,-0.0408,1.0376
-0.0893,-0.0397,1.0374
-0.0882,-0.0394,1.0375
-0.0899,-0.0388,1.0369
-0.0882,-0.0402,1.0379
-0.0893,-0.0391,1.0361
-0.0884,-0.0393,1.0362
-0.0884,-0.0411,1.0368
-0.0877,-0.0416,1.0397
-0.0889,-0.0406,1.0411
-0.0887,-0.0401,1.0392
-0.0895,-0.0391,1.0374
-0.088,-0.0415,1.0382
-0.0883,-0.0397,1.0391
-0.0877,-0.0402,1.0405
-0.0896,-0.039,1.0379
-0.0893,-0.0403,1.0387
-0.0889,-0.041,1.0385
-0.0872,-0.0404,1.0392
-0.0882,-0.0394,1.0382
-0.0885,-0.0401,1.0394
-0.0882,-0.0388,1.0383
-0.0883,-0.0415,1.0367
-0.0896,-0.0398,1.0383
-0.0877,-0.04,1.0367
-0.089,-0.0378,1.0374
-0.0879,-0.0404,1.0347
-0.0882,-0.0399,1.0388
-0.0894,-0.0407,1.0366
-0.0879,-0.04,1.0366
-0.0892,-0.0399,1.0372
-0.0871,-0.0398,1.0369
-0.088,-0.0413,1.0369
-0.0879,-0.0399,1.0371
-0.0901,-0.04,1.037
-0.0897,-0.0399,1.0363
-0.089,-0.0404,1.0379
-0.0878,-0.0393,1.0369
-0.0888,-0.0407,1.0372
-0.0881,-0.0406,1.0371
-0.087,-0.0417,1.0368
-0.0859,-0.0403,1.0365
-0.0889,-0.0406,1.0382
-0.0881,-0.04,1.038
-0.0872,-0.0396,1.037
-0.088,-0.0401,1.0379
-0.0889,-0.041,1.0378
-0.0875,-0.0379,1.0373
-0.0875,-0.039,1.0383
-0.0878,-0.0402,1.0377
-0.0867,-0.0393,1.0371
-0.0877,-0.04,1.0362
-0.0868,-0.0385,1.0371
-0.0897,-0.039,1.0357
-0.0878,-0.0406,1.0371
-0.0877,-0.0393,1.0375
-0.0878,-0.0396,1.0371
-0.088,-0.0391,1.0361
-0.0869,-0.0402,1.0375
-0.089,-0.0388,1.037
-0.0888,-0.0402,1.0373
-0.0881,-0.0387,1.036
-0.0885,-0.0405,1.0355
-0.0868,-0.0396,1.0374
-0.0892,-0.0399,1.0367
-0.0875,-0.04,1.038
-0.088,-0.0388,1.0367
-0.0886,-0.0397,1.0367
-0.0891,-0.039,1.0366
-0.0885,-0.0404,1.0395
-0.0889,-0.0395,1.0377
-0.0875,-0.041,1.038
-0.0885,-0.0405,1.0369
-0.089,-0.0389,1.0354
-0.0888,-0.0389,1.0351
-0.0877,-0.0389,1.038
-0.0883,-0.0399,1.0388
-0.089,-0.0399,1.0384
-0.0886,-0.0406,1.0365
-0.0888,-0.0399,1.036
-0.0903,-0.0394,1.0365
-0.0896,-0.0411,1.0363
-0.0893,-0.0414,1.0366
-0.0879,-0.0415,1.0376
-0.0883,-0.0399,1.0369
-0.0895,-0.0407,1.0367
-0.0867,-0.0401,1.0369
-0.0887,-0.0407,1.0362
-0.0873,-0.0414,1.0381
-0.0885,-0.0392,1.0365
-0.0888,-0.0404,1.0359
-0.0883,-0.0391,1.037
-0.0886,-0.0399,1.0371
-0.0894,-0.0399,1.0369
-0.0887,-0.041,1.0359
-0.0876,-0.0372,1.0371
-0.0866,-0.0372,1.0373
-0.0902,-0.0387,1.0358
-0.0874,-0.0376,1.0363
-0.0893,-0.0388,1.037
-0.0882,-0.039,1.0374
-0.0881,-0.0392,1.0377
-0.0871,-0.0401,1.0375
-0.0887,-0.0395,1.0375
-0.0866,-0.0394,1.0394
-0.089,-0.0384,1.0387
-0.0888,-0.0389,1.0386
-0.0888,-0.0375,1.0382
-0.0883,-0.0393,1.039
-0.0888,-0.0385,1.0369
-0.0872,-0.0393,1.0383
-0.0878,-0.0397,1.0377
-0.0877,-0.0403,1.038
-0.0875,-0.0397,1.0396
-0.0887,-0.0395,1.0378
-0.0883,-0.0404,1.0375
-0.0897,-0.0391,1.0371
-0.0898,-0.0413,1.0359
-0.0895,-0.0398,1.0364
-0.0889,-0.0391,1.0364
-0.0901,-0.0395,1.0363
-0.0883,-0.0402,1.0363
-0.0895,-0.0396,1.038
-0.0897,-0.0392,1.0369
-0.0895,-0.0395,1.0368
-0.0885,-0.0399,1.0376
-0.0883,-0.0403,1.038
-0.09,-0.0379,1.0371
-0.0882,-0.0393,1.0354
-0.0879,-0.0404,1.0359
-0.0878,-0.0395,1.0356
-0.0888,-0.0388,1.0362
-0.0886,-0.0383,1.0375
-0.0884,-0.0385,1.0372
-0.0872,-0.0371,1.0376
-0.0885,-0.0383,1.0375
-0.0873,-0.0388,1.0384
-0.0868,-0.0389,1.0371
-0.0894,-0.0395,1.0373
-0.087,-0.0395,1.0362
-0.0871,-0.0399,1.038
-0.086,-0.0381,1.0354
-0.0877,-0.0407,1.0346
-0.087,-0.0402,1.0369
-0.0873,-0.0385,1.037
-0.0856,-0.0394,1.0366
-0.0871,-0.0399,1.0334
-0.0872,-0.0399,1.0371
-0.088,-0.0395,1.0362
-0.0872,-0.0412,1.0366
-0.0885,-0.0393,1.035
-0.0877,-0.0408,1.037
-0.0881,-0.0386,1.0362
-0.0875,-0.0396,1.0374
-0.0877,-0.0419,1.0375
-0.0867,-0.0403,1.0377
-0.0886,-0.042,1.0381
-0.0881,-0.0411,1.0386
-0.0882,-0.0417,1.038
-0.0871,-0.041,1.037
-0.086,-0.0411,1.0372
-0.0873,-0.0403,1.0377
-0.0869,-0.0402,1.0374
-0.0886,-0.04,1.0366
-0.0879,-0.04,1.0369
-0.0886,-0.0412,1.0368
-0.0879,-0.0408,1.0378
